id,timestamp,trans_period_id,driver_id,chargepoint_id,ocpp_name,stop_state,start_datetime,ocpp_trans_id,start_id_tag,stop_id_tag,start_type,stop_reason,stop_datetime,meter_start,meter_stop,seconds_alloc,priority_charge,priority_charge_paid,shared,suspev_datetime,range_limit_datetime,plugout_datetime,overstay_chargeable_minutes,connector,column_name,invoice_id
16806,2024-09-06 05:34:03,254,116,174,PE-2,CC,2024-09-06 05:32:26,200,App.Charge.Card,App.Charge.Card,Local,Remote,2024-09-06 05:34:02,2565838,2565838,93,0,0,,2024-09-06 05:34:00,,,,1,,
16807,2024-09-06 05:35:43,254,116,174,PE-2,IC,2024-09-06 05:34:05,201,App.Charge.Card,App.Charge.Card,Local,Remote,2024-09-06 05:35:43,2565838,2565838,95,0,0,,,,,,1,,
16808,2024-09-06 05:37:30,252,72,123,B2-65,CC,2024-09-06 04:37:53,6,.,.,Local,Remote,2024-09-06 05:37:30,133981,140742,3575,0,0,,2024-09-06 05:37:30,,2024-09-06 14:04:07,,1,,
16809,2024-09-06 05:37:33,254,116,174,PE-2,CC,2024-09-06 05:35:47,202,App.Charge.Card,App.Charge.Card,Local,Remote,2024-09-06 05:37:33,2565838,2565838,101,0,0,,2024-09-06 05:37:30,,2024-09-06 19:01:06,,1,,
16810,2024-09-06 05:41:40,252,68,120,B2-85,CC,2024-09-06 05:40:01,7,.,.,Local,Remote,2024-09-06 05:41:40,19055,19055,97,0,0,,2024-09-06 05:41:40,,,,1,,55
16811,2024-09-06 06:06:14,246,60,261,EVC27,RL,2024-09-06 05:55:59,15,.,.,Local,,2024-09-06 06:06:13,227014,227014,0,0,0,,,2024-09-05 14:09:38,,,1,,
16812,2024-09-06 06:46:41,252,68,120,B2-85,CC,2024-09-06 06:45:00,8,.,.,Local,Remote,2024-09-06 06:46:40,19055,19055,98,0,0,,2024-09-06 06:46:40,,,,1,,55
16813,2024-09-06 07:13:53,260,200,269,P1-11,CC,2024-09-06 01:29:35,11,8D5AA8CC,8D5AA8CC,Local,Remote,2024-09-06 07:13:52,739280,757790,20655,0,0,,2024-09-06 07:13:50,,,,1,,62
16814,2024-09-06 07:27:30,246,60,261,EVC27,RL,2024-09-06 07:15:58,16,.,.,Local,,2024-09-06 07:27:29,227014,227014,0,0,0,,,2024-09-05 14:09:38,,,1,,
16815,2024-09-06 07:51:41,252,68,120,B2-85,CC,2024-09-06 07:50:00,9,.,.,Local,Remote,2024-09-06 07:51:40,19055,19055,97,0,0,,2024-09-06 07:51:40,,,,1,,55
16816,2024-09-06 08:07:13,259,175,239,P46-27,CC,2024-09-06 06:00:03,11,.,.,Local,Remote,2024-09-06 08:07:12,97370,111120,7627,0,0,,2024-09-06 08:07:10,,2024-09-09 21:15:34,,1,,61
16817,2024-09-06 08:22:52,259,165,227,P50-42,CC,2024-09-06 04:40:43,22,.,.,Local,Remote,2024-09-06 08:22:51,1420690,1444640,13326,0,0,,2024-09-06 08:22:50,,2024-09-06 15:25:12,,1,,59
16818,2024-09-06 08:24:01,252,84,136,B3-39,CC,2024-09-06 04:36:37,2,.,.,Local,Remote,2024-09-06 08:24:00,277066,303415,13641,0,0,,2024-09-06 08:24:00,,2024-09-06 13:42:47,,1,,
16819,2024-09-06 08:32:43,247,89,144,1130804100,CC,2024-09-06 03:00:33,9,.,.,Local,Remote,2024-09-06 08:32:42,2507700,2552670,19926,0,0,,2024-09-06 08:32:40,,2024-09-06 11:56:08,,1,,
16820,2024-09-06 08:46:14,246,60,261,EVC27,RL,2024-09-06 08:36:02,17,.,.,Local,,2024-09-06 08:46:13,227014,227014,0,0,0,,,2024-09-05 14:09:38,,,1,,
16821,2024-09-06 08:56:41,252,68,120,B2-85,CC,2024-09-06 08:55:00,10,.,.,Local,Remote,2024-09-06 08:56:40,19055,19055,98,0,0,,2024-09-06 08:56:40,,,,1,,55
16822,2024-09-06 10:01:41,252,68,120,B2-85,CC,2024-09-06 10:00:00,11,.,.,Local,Remote,2024-09-06 10:01:40,19055,19055,98,0,0,,2024-09-06 10:01:40,,,,1,,55
16823,2024-09-06 10:06:13,246,60,261,EVC27,RL,2024-09-06 09:55:59,18,.,.,Local,,2024-09-06 10:06:13,227014,227014,0,0,0,,,2024-09-05 14:09:38,,,1,,
16824,2024-09-06 11:06:41,252,68,120,B2-85,CC,2024-09-06 11:05:00,12,.,.,Local,Remote,2024-09-06 11:06:40,19055,19055,98,0,0,,2024-09-06 11:06:40,,,,1,,55
16825,2024-09-06 11:24:22,252,63,119,B1-138,CC,2024-09-06 03:26:05,1,.,.,Local,Remote,2024-09-06 11:24:20,176546,223503,28693,0,0,,2024-09-06 11:24:20,,,,1,,
16826,2024-09-06 11:26:03,246,60,261,EVC27,RL,2024-09-06 11:15:58,19,.,.,Local,,2024-09-06 11:26:03,227014,227014,0,0,0,,,2024-09-05 14:09:38,,,1,,
16827,2024-09-06 12:11:41,252,68,120,B2-85,CC,2024-09-06 12:10:01,13,.,.,Local,Remote,2024-09-06 12:11:40,19055,19055,97,0,0,,2024-09-06 12:11:40,,,,1,,55
16828,2024-09-06 12:26:41,252,63,119,B1-138,CC,2024-09-06 12:25:00,2,.,.,Local,Remote,2024-09-06 12:26:40,223503,223503,95,0,0,,2024-09-06 12:26:40,,,,1,,
16829,2024-09-06 12:40:23,260,200,269,P1-11,IC,2024-09-06 12:30:10,12,.,.,Local,Remote,2024-09-06 12:40:22,757790,757790,0,0,0,,,,2024-09-06 15:35:15,,1,,62
16830,2024-09-06 12:46:13,246,60,261,EVC27,RL,2024-09-06 12:36:00,20,.,.,Local,Remote,2024-09-06 12:46:13,227014,227014,0,0,0,,,2024-09-05 14:09:38,,,1,,
16831,2024-09-06 13:16:41,252,68,120,B2-85,CC,2024-09-06 13:15:00,14,.,.,Local,Remote,2024-09-06 13:16:40,19055,19055,98,0,0,,2024-09-06 13:16:40,,,,1,,55
16832,2024-09-06 13:24:53,259,161,223,P50-36,CC,2024-09-06 02:52:12,21,.,.,Local,Remote,2024-09-06 13:24:52,1512890,1554000,37957,0,0,,2024-09-06 13:24:50,,2024-09-06 14:44:54,,1,,
16833,2024-09-06 13:31:41,252,63,119,B1-138,CC,2024-09-06 13:30:00,3,.,.,Local,Remote,2024-09-06 13:31:40,223503,223503,98,0,0,,2024-09-06 13:31:40,,,,1,,
16834,2024-09-06 14:06:14,246,60,261,EVC27,RL,2024-09-06 13:56:00,21,.,.,Local,,2024-09-06 14:06:13,227014,227014,0,0,0,,,2024-09-05 14:09:38,,,1,,
16835,2024-09-06 14:21:41,252,68,120,B2-85,CC,2024-09-06 14:20:00,15,.,.,Local,Remote,2024-09-06 14:21:40,19055,19055,98,0,0,,2024-09-06 14:21:40,,,,1,,55
16836,2024-09-06 14:27:09,247,261,329,1130804090,IC,2024-09-06 02:16:23,5,.,.,Local,EVDisconnected,2024-09-06 14:27:08,1049720,1112160,30427,0,0,,,,2024-09-06 14:27:19,,1,,
16837,2024-09-06 14:36:06,254,118,176,WB-1,CC,2024-09-06 13:37:23,203,App.Charge.Card,App.Charge.Card,Local,Remote,2024-09-06 14:36:05,3199263,3200361,3517,0,0,,2024-09-06 14:36:00,,2024-09-06 19:34:18,,1,,
16838,2024-09-06 14:36:40,252,63,119,B1-138,CC,2024-09-06 14:35:00,4,.,.,Local,Remote,2024-09-06 14:36:40,223503,223503,98,0,0,,2024-09-06 14:36:40,,,,1,,
16839,2024-09-06 15:10:10,253,97,152,P1-2,IC,2024-09-06 15:09:43,83,.,.,Local,EVDisconnected,2024-09-06 15:10:09,1321690,1321700,23,0,0,,,,2024-09-06 15:10:20,,1,,
16840,2024-09-06 15:26:14,246,60,261,EVC27,RL,2024-09-06 15:16:01,22,.,.,Local,Remote,2024-09-06 15:26:13,227014,227014,0,0,0,,,2024-09-05 14:09:38,,,1,,
16841,2024-09-06 15:26:40,252,68,120,B2-85,CC,2024-09-06 15:25:00,16,.,.,Local,Remote,2024-09-06 15:26:40,19055,19055,98,0,0,,2024-09-06 15:26:40,,,,1,,55
16842,2024-09-06 15:41:41,252,63,119,B1-138,CC,2024-09-06 15:40:00,5,.,.,Local,Remote,2024-09-06 15:41:40,223503,223503,98,0,0,,2024-09-06 15:41:40,,,,1,,
16843,2024-09-06 15:47:20,247,157,228,1130804074,IC,2024-09-06 14:29:34,15,.,.,Local,EVDisconnected,2024-09-06 15:47:20,1687320,1697040,4664,0,0,,,,2024-09-06 15:47:32,,1,,
16844,2024-09-06 16:04:47,259,161,223,P50-36,IC,2024-09-06 14:44:57,23,.,.,Local,EVDisconnected,2024-09-06 16:04:46,1554000,1562400,4786,0,0,,,,2024-09-06 16:04:57,,1,,
16845,2024-09-06 16:31:41,252,68,120,B2-85,CC,2024-09-06 16:30:00,18,.,.,Local,Remote,2024-09-06 16:31:40,19055,19057,98,0,0,,2024-09-06 16:31:40,,2024-09-06 16:32:53,,1,,55
16846,2024-09-06 16:46:16,246,60,261,EVC27,RL,2024-09-06 16:36:00,23,.,.,Local,Remote,2024-09-06 16:46:14,227014,227014,0,0,0,,,2024-09-05 14:09:38,,,1,,
16847,2024-09-06 16:46:40,252,63,119,B1-138,CC,2024-09-06 16:45:00,6,.,.,Local,Remote,2024-09-06 16:46:40,223503,223503,98,0,0,,2024-09-06 16:46:40,,,,1,,
16848,2024-09-06 16:56:25,252,67,122,B2-70,CC,2024-09-06 15:32:59,17,.,.,Local,Local,2024-09-06 16:56:23,126496,135165,5003,0,0,,,,2024-09-06 16:56:29,,1,,
16849,2024-09-06 17:51:41,252,63,119,B1-138,CC,2024-09-06 17:50:00,7,.,.,Local,Remote,2024-09-06 17:51:40,223503,223503,98,0,0,,2024-09-06 17:51:40,,,,1,,
16850,2024-09-06 17:57:41,247,157,228,1130804074,IC,2024-09-06 16:55:42,16,.,.,Local,EVDisconnected,2024-09-06 17:57:40,1697040,1704780,3717,0,0,,,,2024-09-06 17:57:51,,1,,
16851,2024-09-06 18:06:14,246,60,261,EVC27,RL,2024-09-06 17:56:00,24,.,.,Local,,2024-09-06 18:06:13,227014,227014,0,0,0,,,2024-09-05 14:09:38,,,1,,
16852,2024-09-06 18:56:41,252,63,119,B1-138,CC,2024-09-06 18:55:00,8,.,.,Local,Remote,2024-09-06 18:56:40,223503,223503,98,0,0,,2024-09-06 18:56:40,,,,1,,
16853,2024-09-06 19:19:34,260,225,286,P2-64,CC,2024-09-06 16:05:21,13,4DFADACC,4DFADACC,Local,Remote,2024-09-06 19:19:33,4240,19290,11649,0,0,,2024-09-06 19:19:30,,2024-09-07 00:01:47,,1,,66
16854,2024-09-06 19:26:14,246,60,261,EVC27,RL,2024-09-06 19:15:59,25,.,.,Local,,2024-09-06 19:26:13,227014,227014,0,0,0,,,2024-09-05 14:09:38,,,1,,
16855,2024-09-06 19:41:39,247,157,228,1130804074,IC,2024-09-06 18:07:25,17,.,.,Local,EVDisconnected,2024-09-06 19:41:37,1704780,1716590,5650,0,0,,,,2024-09-06 19:41:49,,1,,
16856,2024-09-06 19:50:41,252,68,120,B2-85,CC,2024-09-06 18:32:07,19,.,.,Local,Remote,2024-09-06 19:50:40,19057,23282,4711,0,0,,2024-09-06 19:50:40,,,,1,,55
16857,2024-09-06 20:01:11,252,63,119,B1-138,CC,2024-09-06 20:00:03,9,.,.,Local,Remote,2024-09-06 20:01:10,223503,223503,63,0,0,,2024-09-06 20:01:10,,2024-09-06 20:09:45,,1,,
16858,2024-09-06 20:19:12,256,144,210,B3-02,CC,2024-09-06 19:05:16,27,.,.,Local,Local,2024-09-06 20:19:11,0,8697,4434,0,0,,,,2024-09-06 20:19:16,,1,,
16859,2024-09-06 20:46:14,246,60,261,EVC27,RL,2024-09-06 20:36:01,26,.,.,Local,Remote,2024-09-06 20:46:13,227014,227014,0,0,0,,,2024-09-05 14:09:38,,,1,,
16860,2024-09-06 20:56:41,252,68,120,B2-85,CC,2024-09-06 20:55:00,20,.,.,Local,Remote,2024-09-06 20:56:40,23282,23283,98,0,0,,2024-09-06 20:56:40,,,,1,,55
16861,2024-09-06 22:01:41,252,68,120,B2-85,CC,2024-09-06 22:00:00,21,.,.,Local,Remote,2024-09-06 22:01:40,23283,23284,98,0,0,,2024-09-06 22:01:40,,,,1,,55
16862,2024-09-06 22:02:00,256,147,213,B4-03,CC,2024-09-06 20:39:13,34,.,.,Local,Remote,2024-09-06 22:02:00,171211,179051,4965,0,0,,2024-09-06 22:02:00,,2024-09-09 13:05:05,,1,,
16863,2024-09-06 22:06:13,246,60,261,EVC27,RL,2024-09-06 21:56:00,27,.,.,Local,,2024-09-06 22:06:13,227014,227014,0,0,0,,,2024-09-05 14:09:38,,,1,,
16864,2024-09-06 22:20:18,247,278,337,2100112407230363,IC,2024-09-06 20:20:00,2,.,.,Local,EVDisconnected,2024-09-06 22:20:17,0,40312,7214,0,0,,,,2024-09-06 22:20:22,,1,,
16865,2024-09-06 23:05:39,256,144,210,B3-02,CC,2024-09-06 21:38:44,28,.,.,Local,Local,2024-09-06 23:05:38,8697,18888,5180,0,0,,,,2024-09-06 23:05:43,,1,,
16866,2024-09-06 23:06:41,252,68,120,B2-85,CC,2024-09-06 23:05:00,22,.,.,Local,Remote,2024-09-06 23:06:40,23284,23285,98,0,0,,2024-09-06 23:06:40,,,,1,,55
16867,2024-09-06 23:18:48,254,118,176,WB-1,CC,2024-09-06 21:18:36,205,App.Charge.Card,App.Charge.Card,Local,Remote,2024-09-06 23:18:46,3201839,3209170,7207,0,0,,2024-09-06 23:18:40,,2024-09-07 01:32:37,,1,,
16868,2024-09-06 23:26:14,246,60,261,EVC27,RL,2024-09-06 23:15:59,28,.,.,Local,,2024-09-06 23:26:13,227014,227014,0,0,0,,,2024-09-05 14:09:38,,,1,,
16869,2024-09-06 23:36:41,255,121,179,G-15,CC,2024-09-06 21:24:04,41,.,.,Local,Remote,2024-09-06 23:36:40,242497,262176,7954,0,0,,2024-09-06 23:36:40,,2024-09-07 12:11:22,,1,,
16870,2024-09-06 23:37:30,259,161,223,P50-36,IC,2024-09-06 23:27:32,24,.,.,Local,EVDisconnected,2024-09-06 23:37:29,1562400,1563360,595,0,0,,,,2024-09-06 23:37:41,,1,,
16871,2024-09-07 00:02:13,259,174,238,P38-18,CC,2024-09-06 21:16:34,21,.,.,Local,Remote,2024-09-07 00:02:11,633510,651660,9936,0,0,,2024-09-07 00:02:10,,2024-09-07 14:24:58,,1,,60
16872,2024-09-07 00:05:42,256,144,210,B3-02,CC,2024-09-07 00:05:07,29,.,.,Local,Local,2024-09-07 00:05:42,18888,18940,33,0,0,,,,2024-09-07 00:05:47,,1,,
16873,2024-09-07 00:11:41,252,68,120,B2-85,CC,2024-09-07 00:10:00,23,.,.,Local,Remote,2024-09-07 00:11:40,23285,23287,98,0,0,,2024-09-07 00:11:40,,,,1,,55
16874,2024-09-07 00:15:36,247,88,143,1130804099,IC,2024-09-06 19:09:30,2,.,.,Local,EVDisconnected,2024-09-07 00:15:34,4170010,4197390,18361,0,0,,,,2024-09-07 00:15:45,,1,,
16875,2024-09-07 00:26:35,247,111,170,11310070093,IC,2024-09-06 23:36:02,4,.,.,Local,EVDisconnected,2024-09-07 00:26:33,1328720,1334300,3029,0,0,,,,2024-09-07 00:26:45,,1,,
16876,2024-09-07 00:46:14,246,60,261,EVC27,RL,2024-09-07 00:36:04,29,.,.,Local,,2024-09-07 00:46:13,227014,227014,0,0,0,,,2024-09-05 14:09:38,,,1,,
16877,2024-09-07 01:16:41,252,68,120,B2-85,CC,2024-09-07 01:15:00,24,.,.,Local,Remote,2024-09-07 01:16:40,23287,23288,98,0,0,,2024-09-07 01:16:40,,,,1,,55
16878,2024-09-07 01:20:42,250,50,79,P2-28,CC,2024-09-07 01:10:58,25,App.Charge.Card,App.Charge.Card,Local,Remote,2024-09-07 01:20:41,2170036,2170846,579,0,0,,2024-09-07 01:20:40,,2024-09-07 19:45:31,,1,,
16879,2024-09-07 01:57:42,251,22,108,C2-B2L,CC,2024-09-06 23:16:34,19,App.Charge.Card,App.Charge.Card,Local,Remote,2024-09-07 01:57:41,1042783,1050547,9664,0,0,,2024-09-07 01:57:40,,2024-09-07 16:25:10,,1,,
16880,2024-09-07 02:06:15,246,60,261,EVC27,RL,2024-09-07 01:56:00,30,.,.,Local,Remote,2024-09-07 02:06:14,227014,227014,0,0,0,,,2024-09-05 14:09:38,,,1,,
16881,2024-09-07 02:12:02,254,116,174,PE-2,CC,2024-09-06 23:46:51,206,App.Charge.Card,App.Charge.Card,Local,Remote,2024-09-07 02:12:01,2565838,2574375,8707,0,0,,2024-09-07 02:12:00,,,,1,,
16882,2024-09-07 02:13:43,254,116,174,PE-2,CC,2024-09-07 02:12:03,208,App.Charge.Card,App.Charge.Card,Local,Remote,2024-09-07 02:13:43,2574375,2574375,97,0,0,,2024-09-07 02:13:40,,,,1,,
16883,2024-09-07 02:13:52,252,85,131,B3-25,CC,2024-09-07 00:09:52,3,.,.,Local,Local,2024-09-07 02:13:52,120355,127476,7423,0,0,,,,2024-09-07 02:13:57,,1,,57
16884,2024-09-07 02:15:24,254,116,174,PE-2,IC,2024-09-07 02:13:45,209,App.Charge.Card,App.Charge.Card,Local,Remote,2024-09-07 02:15:23,2574375,2574376,94,0,0,,,,,,1,,
16885,2024-09-07 02:17:13,254,116,174,PE-2,CC,2024-09-07 02:15:27,210,App.Charge.Card,App.Charge.Card,Local,Remote,2024-09-07 02:17:13,2574376,2574376,101,0,0,,2024-09-07 02:17:10,,,,1,,
16886,2024-09-07 02:18:54,254,116,174,PE-2,CC,2024-09-07 02:17:15,211,App.Charge.Card,App.Charge.Card,Local,Remote,2024-09-07 02:18:53,2574376,2574376,95,0,0,,2024-09-07 02:18:50,,2024-09-07 17:33:24,,1,,
16887,2024-09-07 02:21:40,252,68,120,B2-85,CC,2024-09-07 02:20:00,25,.,.,Local,Remote,2024-09-07 02:21:40,23288,23288,98,0,0,,2024-09-07 02:21:40,,,,1,,55
16888,2024-09-07 02:39:31,256,144,210,B3-02,CC,2024-09-07 00:06:23,30,.,.,Local,Remote,2024-09-07 02:39:30,18940,36594,9185,0,0,,2024-09-07 02:39:30,,2024-09-07 13:39:04,,1,,
16889,2024-09-07 02:44:12,253,97,152,P1-2,CC,2024-09-07 01:25:56,84,.,.,Local,Remote,2024-09-07 02:44:12,1321710,1325600,4693,0,0,,2024-09-07 02:44:10,,2024-09-07 16:51:37,,1,,
16890,2024-09-07 03:26:12,259,170,234,P46-29,CC,2024-09-07 00:11:27,12,.,.,Local,Remote,2024-09-07 03:26:11,1515100,1536430,11681,0,0,,2024-09-07 03:26:10,,2024-09-07 18:02:14,,1,,
16891,2024-09-07 03:26:13,246,60,261,EVC27,RL,2024-09-07 03:16:02,31,.,.,Local,Remote,2024-09-07 03:26:13,227014,227014,0,0,0,,,2024-09-05 14:09:38,,,1,,
16892,2024-09-07 03:26:40,252,68,120,B2-85,CC,2024-09-07 03:25:00,26,.,.,Local,Remote,2024-09-07 03:26:40,23288,23288,98,0,0,,2024-09-07 03:26:40,,,,1,,55
16893,2024-09-07 03:33:48,254,118,176,WB-1,CC,2024-09-07 02:36:31,212,App.Charge.Card,App.Charge.Card,Local,Remote,2024-09-07 03:33:47,3209170,3210939,3432,0,0,,2024-09-07 03:33:40,,2024-09-08 04:20:05,,1,,
16894,2024-09-07 03:38:13,247,278,337,2100112407230363,CC,2024-09-07 00:26:54,3,.,.,Local,Remote,2024-09-07 03:38:12,40312,68855,11467,0,0,,2024-09-07 03:38:10,,2024-09-07 16:14:10,,1,,
16895,2024-09-07 04:04:31,255,122,180,G-24,CC,2024-09-07 02:49:47,42,.,.,Local,Remote,2024-09-07 04:04:30,121896,125947,4481,0,0,,2024-09-07 04:04:30,,2024-09-10 18:46:35,,1,,
16896,2024-09-07 04:31:41,252,68,120,B2-85,CC,2024-09-07 04:30:00,28,.,.,Local,Remote,2024-09-07 04:31:40,23288,23288,98,0,0,,2024-09-07 04:31:40,,,,1,,55
16897,2024-09-07 04:38:32,251,22,110,C3-EXT-NORTH,CC,2024-09-07 02:01:55,20,App.Charge.Card,App.Charge.Card,Local,Remote,2024-09-07 04:38:31,381796,389297,9394,0,0,,2024-09-07 04:38:30,,2024-09-07 14:38:05,,1,,
16898,2024-09-07 04:46:14,246,60,261,EVC27,RL,2024-09-07 04:36:00,32,.,.,Local,,2024-09-07 04:46:13,227014,227014,0,0,0,,,2024-09-05 14:09:38,,,1,,
16899,2024-09-07 05:09:11,252,72,123,B2-65,CC,2024-09-07 03:45:04,27,.,.,Local,Remote,2024-09-07 05:09:10,140742,150355,5044,0,0,,2024-09-07 05:09:10,,2024-09-07 05:22:03,,1,,
16900,2024-09-07 05:15:43,253,101,156,P1-67,CC,2024-09-07 03:47:01,85,.,.,Local,Remote,2024-09-07 05:15:42,1907300,1916540,5319,0,0,,2024-09-07 05:15:40,,,,1,,
16901,2024-09-07 05:34:22,250,28,103,P2-6,CC,2024-09-06 22:43:35,24,App.Charge.Card,App.Charge.Card,Local,Remote,2024-09-07 05:34:20,3457301,3501143,24642,0,0,,2024-09-07 05:34:20,,2024-09-07 17:03:13,,1,,
16902,2024-09-07 05:36:41,252,68,120,B2-85,CC,2024-09-07 05:35:00,30,.,.,Local,Remote,2024-09-07 05:36:40,23288,23288,98,0,0,,2024-09-07 05:36:40,,,,1,,55
16903,2024-09-07 05:52:41,252,72,123,B2-65,CC,2024-09-07 05:22:07,29,.,.,Local,Remote,2024-09-07 05:52:40,150355,153760,1831,0,0,,2024-09-07 05:52:40,,2024-09-07 17:07:10,,1,,
16904,2024-09-07 06:06:14,246,60,261,EVC27,RL,2024-09-07 05:56:03,33,.,.,Local,,2024-09-07 06:06:13,227014,227014,0,0,0,,,2024-09-05 14:09:38,,,1,,
16905,2024-09-07 06:22:22,254,117,175,PF-1,CC,2024-09-07 05:14:19,213,App.Charge.Card,App.Charge.Card,Local,Remote,2024-09-07 06:22:21,4184185,4189732,4077,0,0,,2024-09-07 06:22:20,,2024-09-07 17:05:45,,1,,
16906,2024-09-07 06:41:41,252,68,120,B2-85,CC,2024-09-07 06:40:00,31,.,.,Local,Remote,2024-09-07 06:41:40,23288,23288,98,0,0,,2024-09-07 06:41:40,,,,1,,55
16907,2024-09-07 06:59:13,253,101,156,P1-67,CC,2024-09-07 06:20:06,86,.,.,Local,Remote,2024-09-07 06:59:12,1916540,1920560,2344,0,0,,2024-09-07 06:59:10,,,,1,,
16908,2024-09-07 07:26:14,246,60,261,EVC27,RL,2024-09-07 07:16:01,34,.,.,Local,,2024-09-07 07:26:13,227014,227014,0,0,0,,,2024-09-05 14:09:38,,,1,,
16909,2024-09-07 07:45:31,252,82,135,B3-17,CC,2024-09-07 03:18:52,4,.,.,Local,Remote,2024-09-07 07:45:30,121684,153319,15996,0,0,,2024-09-07 07:45:30,,2024-09-07 18:25:31,,1,,
16910,2024-09-07 07:46:40,252,68,120,B2-85,CC,2024-09-07 07:45:00,32,.,.,Local,Remote,2024-09-07 07:46:40,23288,23288,98,0,0,,2024-09-07 07:46:40,,,,1,,55
16911,2024-09-07 08:16:23,259,172,236,P38-1,CC,2024-09-07 03:06:38,22,.,.,Local,Remote,2024-09-07 08:16:21,1960470,1994090,18581,0,0,,2024-09-07 08:16:20,,2024-09-07 13:59:25,,1,,
16912,2024-09-07 08:26:28,254,114,172,PC-1,CC,2024-09-07 00:10:18,207,App.Charge.Card,App.Charge.Card,Local,Remote,2024-09-07 08:26:27,4869082,4900577,29764,0,0,,2024-09-07 08:26:20,,2024-09-15 00:05:59,,1,,
16913,2024-09-07 08:46:14,246,60,261,EVC27,RL,2024-09-07 08:36:03,35,.,.,Local,,2024-09-07 08:46:13,227014,227014,0,0,0,,,2024-09-05 14:09:38,,,1,,
16914,2024-09-07 08:51:41,252,68,120,B2-85,CC,2024-09-07 08:50:00,33,.,.,Local,Remote,2024-09-07 08:51:40,23288,23288,98,0,0,,2024-09-07 08:51:40,,,,1,,55
16915,2024-09-07 08:55:53,247,111,170,11310070093,CC,2024-09-07 06:26:13,5,.,.,Local,Remote,2024-09-07 08:55:51,1334300,1347380,8976,0,0,,2024-09-07 08:55:50,,2024-09-09 17:42:03,,1,,
16916,2024-09-07 09:45:07,253,101,156,P1-67,IC,2024-09-07 08:00:07,87,.,.,Local,EVDisconnected,2024-09-07 09:45:05,1920560,1931730,6295,0,0,,,,,,1,,
16917,2024-09-07 09:56:41,252,68,120,B2-85,CC,2024-09-07 09:55:00,34,.,.,Local,Remote,2024-09-07 09:56:40,23288,23288,98,0,0,,2024-09-07 09:56:40,,,,1,,55
16918,2024-09-07 10:06:14,246,60,261,EVC27,RL,2024-09-07 09:56:06,36,.,.,Local,,2024-09-07 10:06:13,227014,227014,0,0,0,,,2024-09-05 14:09:38,,,1,,
16919,2024-09-07 11:01:41,252,68,120,B2-85,CC,2024-09-07 11:00:00,35,.,.,Local,Remote,2024-09-07 11:01:40,23288,23288,98,0,0,,2024-09-07 11:01:40,,,,1,,55
16920,2024-09-07 11:26:15,246,60,261,EVC27,RL,2024-09-07 11:16:03,37,.,.,Local,,2024-09-07 11:26:14,227014,227014,0,0,0,,,2024-09-05 14:09:38,,,1,,
16921,2024-09-07 11:46:43,259,161,223,P50-36,CC,2024-09-07 00:34:34,25,.,.,Local,Remote,2024-09-07 11:46:42,1563360,1631790,40326,0,0,,2024-09-07 11:46:40,,2024-09-07 16:21:25,,1,,
16922,2024-09-07 11:59:43,253,101,156,P1-67,CC,2024-09-07 10:50:05,88,.,.,Local,Remote,2024-09-07 11:59:42,1931730,1938990,4173,0,0,,2024-09-07 11:59:40,,2024-09-07 12:51:43,,1,,
16923,2024-09-07 12:06:41,252,68,120,B2-85,CC,2024-09-07 12:05:00,36,.,.,Local,Remote,2024-09-07 12:06:40,23288,23288,98,0,0,,2024-09-07 12:06:40,,,,1,,55
16924,2024-09-07 12:46:14,246,60,261,EVC27,RL,2024-09-07 12:36:03,38,.,.,Local,,2024-09-07 12:46:13,227014,227014,0,0,0,,,2024-09-05 14:09:38,,,1,,
16925,2024-09-07 13:11:41,252,68,120,B2-85,CC,2024-09-07 13:10:00,37,.,.,Local,Remote,2024-09-07 13:11:40,23288,23288,98,0,0,,2024-09-07 13:11:40,,,,1,,55
16926,2024-09-07 13:59:31,255,121,179,G-15,CC,2024-09-07 13:37:12,43,.,.,Local,Remote,2024-09-07 13:59:30,262176,263501,1336,0,0,,2024-09-07 13:59:30,,2024-09-08 17:24:26,,1,,
16927,2024-09-07 14:06:14,246,60,261,EVC27,RL,2024-09-07 13:56:03,39,.,.,Local,,2024-09-07 14:06:13,227014,227014,0,0,0,,,2024-09-05 14:09:38,,,1,,
16928,2024-09-07 14:16:41,252,68,120,B2-85,CC,2024-09-07 14:15:00,38,.,.,Local,Remote,2024-09-07 14:16:40,23288,23288,98,0,0,,2024-09-07 14:16:40,,,,1,,55
16929,2024-09-07 15:21:41,252,68,120,B2-85,CC,2024-09-07 15:20:00,39,.,.,Local,Remote,2024-09-07 15:21:40,23288,23288,98,0,0,,2024-09-07 15:21:40,,,,1,,55
16930,2024-09-07 15:26:14,246,60,261,EVC27,RL,2024-09-07 15:16:02,40,.,.,Local,,2024-09-07 15:26:13,227014,227014,0,0,0,,,2024-09-05 14:09:38,,,1,,
16931,2024-09-07 15:31:00,252,85,131,B3-25,CC,2024-09-07 13:28:43,5,.,.,Local,Local,2024-09-07 15:31:00,127476,134504,7336,0,0,,,,2024-09-07 15:31:05,,1,,57
16932,2024-09-07 16:26:41,252,68,120,B2-85,CC,2024-09-07 16:25:00,40,.,.,Local,Remote,2024-09-07 16:26:40,23288,23288,98,0,0,,2024-09-07 16:26:40,,,,1,,55
